ISSUE_SEVERITY_RANK,ISSUE_SEVERITY,SCORE,PROBLEM_TITLE,CVE,CWE,PROJECT_NAME,PROJECT_URL,EXPLOIT_MATURITY,AUTOFIXABLE,FIRST_INTRODUCED,ISSUE_STATUS,LAST_INTRODUCED,LAST_RESOLVED,PRODUCT_NAME,PROJECT_CRITICALITY,PROJECT_ENVIRONMENT,PROJECT_LIFECYCLE,PROJECT_TAGS,PROJECT_TYPE,ORG_NAME,PROBLEM_ID,INITIAL_ISSUE_TYPE,VULN_DB_URL,LAST_IGNORED,PROJECT_OWNER,PROJECT_ORIGIN,PACKAGE_NAME_AND_VERSION,PROJECT_TARGET,PROJECT_TARGET_REFERENCE,PROJECT_COLLECTION,ISSUE_URL,ISSUE_STATUS_INDICATOR,ISSUE_TYPE,Model Results
3,High,584,Authorization Bypass,"[""CVE-2020-15084""]","[""CWE-285""]",MrkmuniKumar/juice-shop:package.json,https://app.snyk.io/org/mrkmunikumar/project/c6f044d6-1628-41d1-b5c1-a5accd4b1106,No Known Exploit,Auto Fixable,2023-08-24 07:19:31.872,Open,2023-08-24 07:19:31.872,,Snyk Open Source,,,,,JavaScript (npm or yarn),MrkmuniKumar,SNYK-JS-EXPRESSJWT-575022,PACKAGE_VULNERABILITY,https://security.snyk.io/vuln/SNYK-JS-EXPRESSJWT-575022,,,github,express-jwt: 0.1.3,MrkmuniKumar/juice-shop,master,,https://app.snyk.io/org/mrkmunikumar/project/c6f044d6-1628-41d1-b5c1-a5accd4b1106#issue-SNYK-JS-EXPRESSJWT-575022,Open,Vulnerability,[]
2,Medium,554,Use of a Broken or Risky Cryptographic Algorithm,"[""CVE-2022-23539""]","[""CWE-327""]",MrkmuniKumar/juice-shop:package.json,https://app.snyk.io/org/mrkmunikumar/project/c6f044d6-1628-41d1-b5c1-a5accd4b1106,No Known Exploit,Auto Fixable,2023-08-24 07:19:31.872,Open,2023-08-24 07:19:31.872,,Snyk Open Source,,,,,JavaScript (npm or yarn),MrkmuniKumar,SNYK-JS-JSONWEBTOKEN-3180026,PACKAGE_VULNERABILITY,https://security.snyk.io/vuln/SNYK-JS-JSONWEBTOKEN-3180026,,,github,"jsonwebtoken: 0.1.0, jsonwebtoken: 0.4.0",MrkmuniKumar/juice-shop,master,,https://app.snyk.io/org/mrkmunikumar/project/c6f044d6-1628-41d1-b5c1-a5accd4b1106#issue-SNYK-JS-JSONWEBTOKEN-3180026,Open,Vulnerability,[]
2,Medium,552,Use of Hardcoded Credentials,[],"[""CWE-798"",""CWE-259""]",MrkmuniKumar/juice-shop,https://app.snyk.io/org/mrkmunikumar/project/51c6ec68-8de8-4009-b579-8ee2483b27b9,,,2023-08-24 07:21:02.442,Open,2023-08-24 07:21:02.442,,Snyk Code,,,,,Static Application Security Testing (SAST),MrkmuniKumar,9b733492-6b2b-40a1-89b4-08e3a5729c88,CODE_SECURITY_VULNERABILITY,,,,github,,MrkmuniKumar/juice-shop,master,,https://app.snyk.io/org/mrkmunikumar/project/51c6ec68-8de8-4009-b579-8ee2483b27b9#issue-9b733492-6b2b-40a1-89b4-08e3a5729c88,Open,Vulnerability,[]
2,Medium,552,Use of Hardcoded Credentials,[],"[""CWE-798"",""CWE-259""]",MrkmuniKumar/juice-shop,https://app.snyk.io/org/mrkmunikumar/project/51c6ec68-8de8-4009-b579-8ee2483b27b9,,,2023-08-24 07:21:02.442,Open,2023-08-24 07:21:02.442,,Snyk Code,,,,,Static Application Security Testing (SAST),MrkmuniKumar,c9d76262-b97f-4e4d-ad08-15047e706fd3,CODE_SECURITY_VULNERABILITY,,,,github,,MrkmuniKumar/juice-shop,master,,https://app.snyk.io/org/mrkmunikumar/project/51c6ec68-8de8-4009-b579-8ee2483b27b9#issue-c9d76262-b97f-4e4d-ad08-15047e706fd3,Open,Vulnerability,[]
2,Medium,552,Use of Hardcoded Credentials,[],"[""CWE-798"",""CWE-259""]",MrkmuniKumar/juice-shop,https://app.snyk.io/org/mrkmunikumar/project/51c6ec68-8de8-4009-b579-8ee2483b27b9,,,2023-08-24 07:21:02.442,Open,2023-08-24 07:21:02.442,,Snyk Code,,,,,Static Application Security Testing (SAST),MrkmuniKumar,8e77c1d5-56fe-41f9-9176-edd2abb8c386,CODE_SECURITY_VULNERABILITY,,,,github,,MrkmuniKumar/juice-shop,master,,https://app.snyk.io/org/mrkmunikumar/project/51c6ec68-8de8-4009-b579-8ee2483b27b9#issue-8e77c1d5-56fe-41f9-9176-edd2abb8c386,Open,Vulnerability,[]
2,Medium,552,Use of Hardcoded Credentials,[],"[""CWE-798"",""CWE-259""]",MrkmuniKumar/juice-shop,https://app.snyk.io/org/mrkmunikumar/project/51c6ec68-8de8-4009-b579-8ee2483b27b9,,,2023-08-24 07:21:02.442,Open,2023-08-24 07:21:02.442,,Snyk Code,,,,,Static Application Security Testing (SAST),MrkmuniKumar,fc19b865-da53-4c79-aa97-0046bda41b27,CODE_SECURITY_VULNERABILITY,,,,github,,MrkmuniKumar/juice-shop,master,,https://app.snyk.io/org/mrkmunikumar/project/51c6ec68-8de8-4009-b579-8ee2483b27b9#issue-fc19b865-da53-4c79-aa97-0046bda41b27,Open,Vulnerability,[]
2,Medium,552,Use of Hardcoded Credentials,[],"[""CWE-798"",""CWE-259""]",MrkmuniKumar/juice-shop,https://app.snyk.io/org/mrkmunikumar/project/51c6ec68-8de8-4009-b579-8ee2483b27b9,,,2023-08-24 07:21:02.442,Open,2023-08-24 07:21:02.442,,Snyk Code,,,,,Static Application Security Testing (SAST),MrkmuniKumar,10bd1e5a-d6ef-4a64-a2ef-3db116a8acca,CODE_SECURITY_VULNERABILITY,,,,github,,MrkmuniKumar/juice-shop,master,,https://app.snyk.io/org/mrkmunikumar/project/51c6ec68-8de8-4009-b579-8ee2483b27b9#issue-10bd1e5a-d6ef-4a64-a2ef-3db116a8acca,Open,Vulnerability,[]
2,Medium,552,Prototype Pollution,[],"[""CWE-1321""]",MrkmuniKumar/juice-shop,https://app.snyk.io/org/mrkmunikumar/project/51c6ec68-8de8-4009-b579-8ee2483b27b9,,,2023-08-24 07:21:02.442,Open,2023-08-24 07:21:02.442,,Snyk Code,,,,,Static Application Security Testing (SAST),MrkmuniKumar,52e24fe6-943c-4e35-968c-f32ecb07f136,CODE_SECURITY_VULNERABILITY,,,,github,,MrkmuniKumar/juice-shop,master,,https://app.snyk.io/org/mrkmunikumar/project/51c6ec68-8de8-4009-b579-8ee2483b27b9#issue-52e24fe6-943c-4e35-968c-f32ecb07f136,Open,Vulnerability,[]
2,Medium,552,Prototype Pollution,[],"[""CWE-1321""]",MrkmuniKumar/juice-shop,https://app.snyk.io/org/mrkmunikumar/project/51c6ec68-8de8-4009-b579-8ee2483b27b9,,,2023-08-24 07:21:02.442,Open,2023-08-24 07:21:02.442,,Snyk Code,,,,,Static Application Security Testing (SAST),MrkmuniKumar,d34dd79e-ca3f-454d-8864-d7d85c897678,CODE_SECURITY_VULNERABILITY,,,,github,,MrkmuniKumar/juice-shop,master,,https://app.snyk.io/org/mrkmunikumar/project/51c6ec68-8de8-4009-b579-8ee2483b27b9#issue-d34dd79e-ca3f-454d-8864-d7d85c897678,Open,Vulnerability,[]
2,Medium,552,Prototype Pollution,[],"[""CWE-1321""]",MrkmuniKumar/juice-shop,https://app.snyk.io/org/mrkmunikumar/project/51c6ec68-8de8-4009-b579-8ee2483b27b9,,,2023-08-24 07:21:02.442,Open,2023-08-24 07:21:02.442,,Snyk Code,,,,,Static Application Security Testing (SAST),MrkmuniKumar,798411a2-0971-4b5f-80e9-f43ce036963f,CODE_SECURITY_VULNERABILITY,,,,github,,MrkmuniKumar/juice-shop,master,,https://app.snyk.io/org/mrkmunikumar/project/51c6ec68-8de8-4009-b579-8ee2483b27b9#issue-798411a2-0971-4b5f-80e9-f43ce036963f,Open,Vulnerability,[]
2,Medium,552,Prototype Pollution,[],"[""CWE-1321""]",MrkmuniKumar/juice-shop,https://app.snyk.io/org/mrkmunikumar/project/51c6ec68-8de8-4009-b579-8ee2483b27b9,,,2023-08-24 07:21:02.442,Open,2023-08-24 07:21:02.442,,Snyk Code,,,,,Static Application Security Testing (SAST),MrkmuniKumar,c74e53ca-ba1e-4c19-a844-e70f5e9cad2d,CODE_SECURITY_VULNERABILITY,,,,github,,MrkmuniKumar/juice-shop,master,,https://app.snyk.io/org/mrkmunikumar/project/51c6ec68-8de8-4009-b579-8ee2483b27b9#issue-c74e53ca-ba1e-4c19-a844-e70f5e9cad2d,Open,Vulnerability,[]
2,Medium,552,Prototype Pollution,[],"[""CWE-1321""]",MrkmuniKumar/juice-shop,https://app.snyk.io/org/mrkmunikumar/project/51c6ec68-8de8-4009-b579-8ee2483b27b9,,,2023-08-24 07:21:02.442,Open,2023-08-24 07:21:02.442,,Snyk Code,,,,,Static Application Security Testing (SAST),MrkmuniKumar,238e30d6-50e8-476a-83f2-a46cf2ee7bf9,CODE_SECURITY_VULNERABILITY,,,,github,,MrkmuniKumar/juice-shop,master,,https://app.snyk.io/org/mrkmunikumar/project/51c6ec68-8de8-4009-b579-8ee2483b27b9#issue-238e30d6-50e8-476a-83f2-a46cf2ee7bf9,Open,Vulnerability,[]
2,Medium,552,Prototype Pollution,[],"[""CWE-1321""]",MrkmuniKumar/juice-shop,https://app.snyk.io/org/mrkmunikumar/project/51c6ec68-8de8-4009-b579-8ee2483b27b9,,,2023-08-24 07:21:02.442,Open,2023-08-24 07:21:02.442,,Snyk Code,,,,,Static Application Security Testing (SAST),MrkmuniKumar,efe821c9-101f-43f8-8bb6-55e28fcd9678,CODE_SECURITY_VULNERABILITY,,,,github,,MrkmuniKumar/juice-shop,master,,https://app.snyk.io/org/mrkmunikumar/project/51c6ec68-8de8-4009-b579-8ee2483b27b9#issue-efe821c9-101f-43f8-8bb6-55e28fcd9678,Open,Vulnerability,[]
2,Medium,551,Cross-Site Request Forgery (CSRF),[],"[""CWE-352""]",MrkmuniKumar/juice-shop,https://app.snyk.io/org/mrkmunikumar/project/51c6ec68-8de8-4009-b579-8ee2483b27b9,,,2023-08-24 07:21:02.442,Open,2023-08-24 07:21:02.442,,Snyk Code,,,,,Static Application Security Testing (SAST),MrkmuniKumar,ceaf5c02-4d72-476d-bac1-66adcd0ad2ce,CODE_SECURITY_VULNERABILITY,,,,github,,MrkmuniKumar/juice-shop,master,,https://app.snyk.io/org/mrkmunikumar/project/51c6ec68-8de8-4009-b579-8ee2483b27b9#issue-ceaf5c02-4d72-476d-bac1-66adcd0ad2ce,Open,Vulnerability,[]
2,Medium,541,Regular Expression Denial of Service (ReDoS),"[""CVE-2019-1010266""]","[""CWE-185""]",MrkmuniKumar/juice-shop:package.json,https://app.snyk.io/org/mrkmunikumar/project/c6f044d6-1628-41d1-b5c1-a5accd4b1106,Proof of Concept,Auto Fixable,2023-08-24 07:19:31.872,Open,2023-08-24 07:19:31.872,,Snyk Open Source,,,,,JavaScript (npm or yarn),MrkmuniKumar,SNYK-JS-LODASH-73639,PACKAGE_VULNERABILITY,https://security.snyk.io/vuln/SNYK-JS-LODASH-73639,,,github,lodash: 2.4.2,MrkmuniKumar/juice-shop,master,,https://app.snyk.io/org/mrkmunikumar/project/c6f044d6-1628-41d1-b5c1-a5accd4b1106#issue-SNYK-JS-LODASH-73639,Open,Vulnerability,[]
2,Medium,539,Improper Restriction of Security Token Assignment,"[""CVE-2022-23541""]","[""CWE-1259""]",MrkmuniKumar/juice-shop:package.json,https://app.snyk.io/org/mrkmunikumar/project/c6f044d6-1628-41d1-b5c1-a5accd4b1106,No Known Exploit,Auto Fixable,2023-08-24 07:19:31.872,Open,2023-08-24 07:19:31.872,,Snyk Open Source,,,,,JavaScript (npm or yarn),MrkmuniKumar,SNYK-JS-JSONWEBTOKEN-3180024,PACKAGE_VULNERABILITY,https://security.snyk.io/vuln/SNYK-JS-JSONWEBTOKEN-3180024,,,github,"jsonwebtoken: 0.1.0, jsonwebtoken: 0.4.0",MrkmuniKumar/juice-shop,master,,https://app.snyk.io/org/mrkmunikumar/project/c6f044d6-1628-41d1-b5c1-a5accd4b1106#issue-SNYK-JS-JSONWEBTOKEN-3180024,Open,Vulnerability,[]
2,Medium,539,Access Restriction Bypass,"[""CVE-2021-26539""]","[""CWE-20""]",MrkmuniKumar/juice-shop:package.json,https://app.snyk.io/org/mrkmunikumar/project/c6f044d6-1628-41d1-b5c1-a5accd4b1106,No Known Exploit,Auto Fixable,2023-08-24 07:19:31.872,Open,2023-08-24 07:19:31.872,,Snyk Open Source,,,,,JavaScript (npm or yarn),MrkmuniKumar,SNYK-JS-SANITIZEHTML-1070786,PACKAGE_VULNERABILITY,https://security.snyk.io/vuln/SNYK-JS-SANITIZEHTML-1070786,,,github,sanitize-html: 1.4.2,MrkmuniKumar/juice-shop,master,,https://app.snyk.io/org/mrkmunikumar/project/c6f044d6-1628-41d1-b5c1-a5accd4b1106#issue-SNYK-JS-SANITIZEHTML-1070786,Open,Vulnerability,[]
2,Medium,534,Improper Authentication,"[""CVE-2022-23540""]","[""CWE-287""]",MrkmuniKumar/juice-shop:package.json,https://app.snyk.io/org/mrkmunikumar/project/c6f044d6-1628-41d1-b5c1-a5accd4b1106,No Known Exploit,Auto Fixable,2023-08-24 07:19:31.872,Open,2023-08-24 07:19:31.872,,Snyk Open Source,,,,,JavaScript (npm or yarn),MrkmuniKumar,SNYK-JS-JSONWEBTOKEN-3180022,PACKAGE_VULNERABILITY,https://security.snyk.io/vuln/SNYK-JS-JSONWEBTOKEN-3180022,,,github,"jsonwebtoken: 0.1.0, jsonwebtoken: 0.4.0",MrkmuniKumar/juice-shop,master,,https://app.snyk.io/org/mrkmunikumar/project/c6f044d6-1628-41d1-b5c1-a5accd4b1106#issue-SNYK-JS-JSONWEBTOKEN-3180022,Open,Vulnerability,[]
2,Medium,509,Regular Expression Denial of Service (ReDoS),[],"[""CWE-400""]",MrkmuniKumar/juice-shop:package.json,https://app.snyk.io/org/mrkmunikumar/project/c6f044d6-1628-41d1-b5c1-a5accd4b1106,No Known Exploit,Auto Fixable,2023-08-24 07:19:31.872,Open,2023-08-24 07:19:31.872,,Snyk Open Source,,,,,JavaScript (npm or yarn),MrkmuniKumar,npm:moment:20161019,PACKAGE_VULNERABILITY,https://security.snyk.io/vuln/npm:moment:20161019,,,github,moment: 2.0.0,MrkmuniKumar/juice-shop,master,,https://app.snyk.io/org/mrkmunikumar/project/c6f044d6-1628-41d1-b5c1-a5accd4b1106#issue-npm:moment:20161019,Open,Vulnerability,[]
3,High,500,GPL-3.0 license,[],[],MrkmuniKumar/juice-shop:frontend/package.json,https://app.snyk.io/org/mrkmunikumar/project/d88f5bd7-3ee1-4059-890e-fae147c46e93,No Data,Not Auto Fixable,2023-08-24 07:19:29.865,Open,2023-08-24 07:19:29.865,,Snyk Open Source,,,,,JavaScript (npm or yarn),MrkmuniKumar,snyk:lic:npm:qrious:GPL-3.0,LICENSE_VIOLATION,,,,github,qrious: 4.0.2,MrkmuniKumar/juice-shop,master,,https://app.snyk.io/org/mrkmunikumar/project/d88f5bd7-3ee1-4059-890e-fae147c46e93#issue-snyk:lic:npm:qrious:GPL-3.0,Open,License,[]
3,High,500,GPL-2.0 license,[],[],MrkmuniKumar/juice-shop:package.json,https://app.snyk.io/org/mrkmunikumar/project/c6f044d6-1628-41d1-b5c1-a5accd4b1106,No Data,Not Auto Fixable,2023-08-24 07:19:31.872,Open,2023-08-24 07:19:31.872,,Snyk Open Source,,,,,JavaScript (npm or yarn),MrkmuniKumar,snyk:lic:npm:fuzzball:GPL-2.0,LICENSE_VIOLATION,,,,github,fuzzball: 1.4.0,MrkmuniKumar/juice-shop,master,,https://app.snyk.io/org/mrkmunikumar/project/c6f044d6-1628-41d1-b5c1-a5accd4b1106#issue-snyk:lic:npm:fuzzball:GPL-2.0,Open,License,[]
4,Critical,490,Arbitrary Code Injection,[],"[""CWE-94""]",MrkmuniKumar/juice-shop:package.json,https://app.snyk.io/org/mrkmunikumar/project/c6f044d6-1628-41d1-b5c1-a5accd4b1106,No Known Exploit,Not Auto Fixable,2023-08-24 07:19:31.872,Open,2023-08-24 07:19:31.872,,Snyk Open Source,,,,,JavaScript (npm or yarn),MrkmuniKumar,SNYK-JS-MARSDB-480405,PACKAGE_VULNERABILITY,https://security.snyk.io/vuln/SNYK-JS-MARSDB-480405,,,github,marsdb: 0.6.11,MrkmuniKumar/juice-shop,master,,https://app.snyk.io/org/mrkmunikumar/project/c6f044d6-1628-41d1-b5c1-a5accd4b1106#issue-SNYK-JS-MARSDB-480405,Open,Vulnerability,[]
3,High,482,Regular Expression Denial of Service (ReDoS),"[""CVE-2021-3807""]","[""CWE-400""]",MrkmuniKumar/juice-shop:package.json,https://app.snyk.io/org/mrkmunikumar/project/c6f044d6-1628-41d1-b5c1-a5accd4b1106,Proof of Concept,Not Auto Fixable,2023-08-24 07:19:31.872,Open,2023-08-24 07:19:31.872,,Snyk Open Source,,,,,JavaScript (npm or yarn),MrkmuniKumar,SNYK-JS-ANSIREGEX-1583908,PACKAGE_VULNERABILITY,https://security.snyk.io/vuln/SNYK-JS-ANSIREGEX-1583908,,,github,ansi-regex: 2.1.1,MrkmuniKumar/juice-shop,master,,https://app.snyk.io/org/mrkmunikumar/project/c6f044d6-1628-41d1-b5c1-a5accd4b1106#issue-SNYK-JS-ANSIREGEX-1583908,Open,Vulnerability,[]
2,Medium,479,Regular Expression Denial of Service (ReDoS),"[""CVE-2016-4055""]","[""CWE-400""]",MrkmuniKumar/juice-shop:package.json,https://app.snyk.io/org/mrkmunikumar/project/c6f044d6-1628-41d1-b5c1-a5accd4b1106,No Known Exploit,Auto Fixable,2023-08-24 07:19:31.872,Open,2023-08-24 07:19:31.872,,Snyk Open Source,,,,,JavaScript (npm or yarn),MrkmuniKumar,npm:moment:20160126,PACKAGE_VULNERABILITY,https://security.snyk.io/vuln/npm:moment:20160126,,,github,moment: 2.0.0,MrkmuniKumar/juice-shop,master,,https://app.snyk.io/org/mrkmunikumar/project/c6f044d6-1628-41d1-b5c1-a5accd4b1106#issue-npm:moment:20160126,Open,Vulnerability,[]
2,Medium,479,Regular Expression Denial of Service (ReDoS),"[""CVE-2022-25887""]","[""CWE-1333""]",MrkmuniKumar/juice-shop:package.json,https://app.snyk.io/org/mrkmunikumar/project/c6f044d6-1628-41d1-b5c1-a5accd4b1106,No Known Exploit,Auto Fixable,2023-08-24 07:19:31.872,Open,2023-08-24 07:19:31.872,,Snyk Open Source,,,,,JavaScript (npm or yarn),MrkmuniKumar,SNYK-JS-SANITIZEHTML-2957526,PACKAGE_VULNERABILITY,https://security.snyk.io/vuln/SNYK-JS-SANITIZEHTML-2957526,,,github,sanitize-html: 1.4.2,MrkmuniKumar/juice-shop,master,,https://app.snyk.io/org/mrkmunikumar/project/c6f044d6-1628-41d1-b5c1-a5accd4b1106#issue-SNYK-JS-SANITIZEHTML-2957526,Open,Vulnerability,[]
3,High,472,Prototype Pollution,[],"[""CWE-1321""]",MrkmuniKumar/juice-shop:package.json,https://app.snyk.io/org/mrkmunikumar/project/c6f044d6-1628-41d1-b5c1-a5accd4b1106,Proof of Concept,Not Auto Fixable,2023-08-24 07:19:31.872,Open,2023-08-24 07:19:31.872,,Snyk Open Source,,,,,JavaScript (npm or yarn),MrkmuniKumar,SNYK-JS-LODASHSET-1320032,PACKAGE_VULNERABILITY,https://security.snyk.io/vuln/SNYK-JS-LODASHSET-1320032,,,github,lodash.set: 4.3.2,MrkmuniKumar/juice-shop,master,,https://app.snyk.io/org/mrkmunikumar/project/c6f044d6-1628-41d1-b5c1-a5accd4b1106#issue-SNYK-JS-LODASHSET-1320032,Open,Vulnerability,[]
2,Medium,449,Cross-site Scripting (XSS),[],"[""CWE-79""]",MrkmuniKumar/juice-shop:package.json,https://app.snyk.io/org/mrkmunikumar/project/c6f044d6-1628-41d1-b5c1-a5accd4b1106,No Known Exploit,Auto Fixable,2023-08-24 07:19:31.872,Open,2023-08-24 07:19:31.872,,Snyk Open Source,,,,,JavaScript (npm or yarn),MrkmuniKumar,npm:sanitize-html:20160801,PACKAGE_VULNERABILITY,https://security.snyk.io/vuln/npm:sanitize-html:20160801,,,github,sanitize-html: 1.4.2,MrkmuniKumar/juice-shop,master,,https://app.snyk.io/org/mrkmunikumar/project/c6f044d6-1628-41d1-b5c1-a5accd4b1106#issue-npm:sanitize-html:20160801,Open,Vulnerability,[]
1,Low,441,Use of Hardcoded Credentials,[],"[""CWE-798"",""CWE-259""]",MrkmuniKumar/juice-shop,https://app.snyk.io/org/mrkmunikumar/project/51c6ec68-8de8-4009-b579-8ee2483b27b9,,,2023-08-24 07:21:02.442,Open,2023-08-24 07:21:02.442,,Snyk Code,,,,,Static Application Security Testing (SAST),MrkmuniKumar,466d6cf5-346a-4098-81c9-e27fa9a87f3e,CODE_SECURITY_VULNERABILITY,,,,github,,MrkmuniKumar/juice-shop,master,,https://app.snyk.io/org/mrkmunikumar/project/51c6ec68-8de8-4009-b579-8ee2483b27b9#issue-466d6cf5-346a-4098-81c9-e27fa9a87f3e,Open,Vulnerability,[]
1,Low,441,Use of Hardcoded Credentials,[],"[""CWE-798"",""CWE-259""]",MrkmuniKumar/juice-shop,https://app.snyk.io/org/mrkmunikumar/project/51c6ec68-8de8-4009-b579-8ee2483b27b9,,,2023-08-24 07:21:02.442,Open,2023-08-24 07:21:02.442,,Snyk Code,,,,,Static Application Security Testing (SAST),MrkmuniKumar,101cae9e-c7b1-470f-9cab-e908a3b64b7c,CODE_SECURITY_VULNERABILITY,,,,github,,MrkmuniKumar/juice-shop,master,,https://app.snyk.io/org/mrkmunikumar/project/51c6ec68-8de8-4009-b579-8ee2483b27b9#issue-101cae9e-c7b1-470f-9cab-e908a3b64b7c,Open,Vulnerability,[]
1,Low,441,Use of Hardcoded Credentials,[],"[""CWE-798"",""CWE-259""]",MrkmuniKumar/juice-shop,https://app.snyk.io/org/mrkmunikumar/project/51c6ec68-8de8-4009-b579-8ee2483b27b9,,,2023-08-24 07:21:02.442,Open,2023-08-24 07:21:02.442,,Snyk Code,,,,,Static Application Security Testing (SAST),MrkmuniKumar,f20bc26f-63db-4f71-a826-215a0d136eba,CODE_SECURITY_VULNERABILITY,,,,github,,MrkmuniKumar/juice-shop,master,,https://app.snyk.io/org/mrkmunikumar/project/51c6ec68-8de8-4009-b579-8ee2483b27b9#issue-f20bc26f-63db-4f71-a826-215a0d136eba,Open,Vulnerability,[]
1,Low,441,Use of Hardcoded Credentials,[],"[""CWE-798"",""CWE-259""]",MrkmuniKumar/juice-shop,https://app.snyk.io/org/mrkmunikumar/project/51c6ec68-8de8-4009-b579-8ee2483b27b9,,,2023-08-24 07:21:02.442,Open,2023-08-24 07:21:02.442,,Snyk Code,,,,,Static Application Security Testing (SAST),MrkmuniKumar,275e719e-94c9-474b-9d58-cbe54234042b,CODE_SECURITY_VULNERABILITY,,,,github,,MrkmuniKumar/juice-shop,master,,https://app.snyk.io/org/mrkmunikumar/project/51c6ec68-8de8-4009-b579-8ee2483b27b9#issue-275e719e-94c9-474b-9d58-cbe54234042b,Open,Vulnerability,[]
1,Low,441,Use of Hardcoded Credentials,[],"[""CWE-798"",""CWE-259""]",MrkmuniKumar/juice-shop,https://app.snyk.io/org/mrkmunikumar/project/51c6ec68-8de8-4009-b579-8ee2483b27b9,,,2023-08-24 07:21:02.442,Open,2023-08-24 07:21:02.442,,Snyk Code,,,,,Static Application Security Testing (SAST),MrkmuniKumar,1fdc4719-600d-423e-adac-3b665b08a6b0,CODE_SECURITY_VULNERABILITY,,,,github,,MrkmuniKumar/juice-shop,master,,https://app.snyk.io/org/mrkmunikumar/project/51c6ec68-8de8-4009-b579-8ee2483b27b9#issue-1fdc4719-600d-423e-adac-3b665b08a6b0,Open,Vulnerability,[]
1,Low,441,Use of Hardcoded Credentials,[],"[""CWE-798"",""CWE-259""]",MrkmuniKumar/juice-shop,https://app.snyk.io/org/mrkmunikumar/project/51c6ec68-8de8-4009-b579-8ee2483b27b9,,,2023-08-24 07:21:02.442,Open,2023-08-24 07:21:02.442,,Snyk Code,,,,,Static Application Security Testing (SAST),MrkmuniKumar,8f73b9ca-8d78-4ef7-a3bf-479493eb4f3a,CODE_SECURITY_VULNERABILITY,,,,github,,MrkmuniKumar/juice-shop,master,,https://app.snyk.io/org/mrkmunikumar/project/51c6ec68-8de8-4009-b579-8ee2483b27b9#issue-8f73b9ca-8d78-4ef7-a3bf-479493eb4f3a,Open,Vulnerability,[]
1,Low,441,Use of Hardcoded Credentials,[],"[""CWE-798"",""CWE-259""]",MrkmuniKumar/juice-shop,https://app.snyk.io/org/mrkmunikumar/project/51c6ec68-8de8-4009-b579-8ee2483b27b9,,,2023-08-24 07:21:02.442,Open,2023-08-24 07:21:02.442,,Snyk Code,,,,,Static Application Security Testing (SAST),MrkmuniKumar,236cf019-6ab3-427d-8bd1-e8ff0203ae86,CODE_SECURITY_VULNERABILITY,,,,github,,MrkmuniKumar/juice-shop,master,,https://app.snyk.io/org/mrkmunikumar/project/51c6ec68-8de8-4009-b579-8ee2483b27b9#issue-236cf019-6ab3-427d-8bd1-e8ff0203ae86,Open,Vulnerability,[]
1,Low,441,Use of Hardcoded Credentials,[],"[""CWE-798"",""CWE-259""]",MrkmuniKumar/juice-shop,https://app.snyk.io/org/mrkmunikumar/project/51c6ec68-8de8-4009-b579-8ee2483b27b9,,,2023-08-24 07:21:02.442,Open,2023-08-24 07:21:02.442,,Snyk Code,,,,,Static Application Security Testing (SAST),MrkmuniKumar,678f5136-f89d-40c5-80b7-35ca30feb565,CODE_SECURITY_VULNERABILITY,,,,github,,MrkmuniKumar/juice-shop,master,,https://app.snyk.io/org/mrkmunikumar/project/51c6ec68-8de8-4009-b579-8ee2483b27b9#issue-678f5136-f89d-40c5-80b7-35ca30feb565,Open,Vulnerability,[]
1,Low,441,Use of Hardcoded Credentials,[],"[""CWE-798"",""CWE-259""]",MrkmuniKumar/juice-shop,https://app.snyk.io/org/mrkmunikumar/project/51c6ec68-8de8-4009-b579-8ee2483b27b9,,,2023-08-24 07:21:02.442,Open,2023-08-24 07:21:02.442,,Snyk Code,,,,,Static Application Security Testing (SAST),MrkmuniKumar,7b5fa55d-ee33-476b-8e5e-afc9164ae886,CODE_SECURITY_VULNERABILITY,,,,github,,MrkmuniKumar/juice-shop,master,,https://app.snyk.io/org/mrkmunikumar/project/51c6ec68-8de8-4009-b579-8ee2483b27b9#issue-7b5fa55d-ee33-476b-8e5e-afc9164ae886,Open,Vulnerability,[]
1,Low,441,Use of Hardcoded Credentials,[],"[""CWE-798"",""CWE-259""]",MrkmuniKumar/juice-shop,https://app.snyk.io/org/mrkmunikumar/project/51c6ec68-8de8-4009-b579-8ee2483b27b9,,,2023-08-24 07:21:02.442,Open,2023-08-24 07:21:02.442,,Snyk Code,,,,,Static Application Security Testing (SAST),MrkmuniKumar,2ca0e2f7-923d-42a1-8545-bace15e0d1ef,CODE_SECURITY_VULNERABILITY,,,,github,,MrkmuniKumar/juice-shop,master,,https://app.snyk.io/org/mrkmunikumar/project/51c6ec68-8de8-4009-b579-8ee2483b27b9#issue-2ca0e2f7-923d-42a1-8545-bace15e0d1ef,Open,Vulnerability,[]
